FID,Id,soft_slope,soft_shelf,s_t_s_bott,sst,ocean_poll,dem_non_hi,dem_dest,X,Y
6426,0,0,0,1,31,0.8673440,0.7581270,0.9369060,737775.778719000050000,6616416.224840000300000
6427,0,0,0,1,33,0.7690650,0.7581270,0.9369060,739775.778719000050000,6616416.224840000300000
6428,0,0,0,1,34,0.6955190,0.7581270,0.9369060,741775.778719000050000,6616416.224840000300000
6429,0,0,0,1,28,0.6394460,1.2884400,1.8241400,763775.778719000050000,6616416.224840000300000
6430,0,0,0,1,26,0.6461530,1.2884400,1.8241400,765775.778719000050000,6616416.224840000300000
6431,0,0,0,1,26,0.6530620,1.4357899,2.0327499,767775.778719000050000,6616416.224840000300000
6432,0,0,0,1,26,0.6622750,1.4357899,2.0327499,769775.778719000050000,6616416.224840000300000
6433,0,0,0,1,28,0.6888710,1.4357899,2.0327499,771775.778719000050000,6616416.224840000300000
6434,0,0,0,1,30,0.7041420,1.4357899,2.0327499,773775.778719000050000,6616416.224840000300000
6435,0,0,0,1,29,0.7889190,1.4357899,2.0327499,775775.778719000050000,6616416.224840000300000
6436,0,0,0,1,27,0.8325890,1.4357899,2.0327499,777775.778719000050000,6616416.224840000300000
6437,0,0,0,1,26,0.8719170,1.2414000,0.8371570,779775.778719000050000,6616416.224840000300000
6438,0,0,0,1,26,0.9126540,1.2414000,0.8371570,781775.778719000050000,6616416.224840000300000
6439,0,0,0,1,26,0.9409140,1.2414000,0.8371570,783775.778719000050000,6616416.224840000300000
6440,0,0,0,1,28,0.9309930,1.2414000,0.8371570,785775.778719000050000,6616416.224840000300000
6441,0,0,0,1,27,0.9115710,1.2414000,0.8371570,787775.778719000050000,6616416.224840000300000
6442,0,0,0,1,26,0.8885280,1.2414000,0.8371570,789775.778719000050000,6616416.224840000300000
6443,0,0,0,1,24,0.8602340,1.2701600,0.8565540,791775.778719000050000,6616416.224840000300000
6444,0,0,0,1,24,0.8194260,1.2701600,0.8565540,793775.778719000050000,6616416.224840000300000
6445,0,0,0,1,23,0.7935630,1.2701600,0.8565540,795775.778719000050000,6616416.224840000300000
6446,0,0,0,1,21,0.7718910,1.2701600,0.8565540,797775.778719000050000,6616416.224840000300000
6447,0,0,0,1,18,0.7482130,1.2701600,0.8565540,799775.778719000050000,6616416.224840000300000
6448,0,0,0,1,18,0.7503390,1.2701600,0.8565540,801775.778719000050000,6616416.224840000300000
6449,0,0,0,1,18,0.7524180,1.3161100,0.8875400,803775.778719000050000,6616416.224840000300000
6450,0,0,0,1,17,0.7254250,1.3161100,0.8875400,805775.778719000050000,6616416.224840000300000
6451,0,0,0,1,16,0.6827490,1.3161100,0.8875400,807775.778719000050000,6616416.224840000300000
6452,0,0,0,1,18,0.6227470,1.3161100,0.8875400,809775.778719000050000,6616416.224840000300000
6453,0,0,0,1,20,0.6038200,1.3161100,0.8875400,811775.778719000050000,6616416.224840000300000
6454,0,0,0,1,23,0.5716640,0.5867710,0.2063030,813775.778719000050000,6616416.224840000300000
6455,0,0,0,1,25,0.5880830,0.5867710,0.2063030,815775.778719000050000,6616416.224840000300000
6456,0,0,0,1,26,0.6478830,0.5867710,0.2063030,817775.778719000050000,6616416.224840000300000
6457,0,0,0,1,26,0.6775490,0.5867710,0.2063030,819775.778719000050000,6616416.224840000300000
6458,0,0,0,1,34,0.7128910,0.5867710,0.2063030,821775.778719000050000,6616416.224840000300000
6459,0,0,0,1,45,0.7085520,0.5867710,0.2063030,823775.778719000050000,6616416.224840000300000
6460,0,0,0,1,51,0.7004320,0.5867710,0.2063030,825775.778719000050000,6616416.224840000300000
6461,0,0,0,1,42,0.8582950,0.7736820,0.7885990,571775.778719000050000,6618416.224840000300000
6462,0,0,0,1,44,0.8814760,0.7736820,0.7885990,573775.778719000050000,6618416.224840000300000
6463,0,0,0,1,45,0.9031850,0.8869810,0.9462790,575775.778719000050000,6618416.224840000300000
6464,0,0,0,1,47,0.9279070,0.8869810,0.9462790,577775.778719000050000,6618416.224840000300000
6465,0,0,0,1,46,0.9296360,0.8869810,0.9462790,579775.778719000050000,6618416.224840000300000
6466,0,0,0,1,44,0.9559390,0.8869810,0.9462790,581775.778719000050000,6618416.224840000300000
6467,0,0,0,1,42,0.9564080,0.8869810,0.9462790,583775.778719000050000,6618416.224840000300000
6468,0,0,0,1,39,0.9835570,0.8869810,0.9462790,585775.778719000050000,6618416.224840000300000
6469,0,0,0,1,38,0.9805440,0.8822350,0.9412170,587775.778719000050000,6618416.224840000300000
6470,0,0,0,1,36,0.9792330,0.8822350,0.9412170,589775.778719000050000,6618416.224840000300000
6471,0,0,0,1,36,0.9786260,0.8822350,0.9412170,591775.778719000050000,6618416.224840000300000
6472,0,0,0,1,38,0.9470170,0.8822350,0.9412170,593775.778719000050000,6618416.224840000300000
6473,0,0,0,1,39,0.9509030,0.8822350,0.9412170,595775.778719000050000,6618416.224840000300000
6474,0,0,0,1,38,0.9287990,0.8822350,0.9412170,597775.778719000050000,6618416.224840000300000
6475,0,0,0,1,37,0.9124510,0.8563100,0.9135580,599775.778719000050000,6618416.224840000300000
6476,0,0,0,1,37,0.8972660,0.8563100,0.9135580,601775.778719000050000,6618416.224840000300000
6477,0,0,0,1,38,0.8824860,0.8563100,0.9135580,603775.778719000050000,6618416.224840000300000
6478,0,0,0,1,38,0.8798030,0.8563100,0.9135580,605775.778719000050000,6618416.224840000300000
6479,0,0,0,1,39,0.8738720,0.8563100,0.9135580,607775.778719000050000,6618416.224840000300000
6480,0,0,0,1,39,0.8696460,0.8563100,0.9135580,609775.778719000050000,6618416.224840000300000
6481,0,0,0,1,38,0.8615750,0.7659030,0.6495300,611775.778719000050000,6618416.224840000300000
6482,0,0,0,1,37,0.8472160,0.7659030,0.6495300,613775.778719000050000,6618416.224840000300000
6483,0,0,0,1,37,0.8339740,0.7659030,0.6495300,615775.778719000050000,6618416.224840000300000
6484,0,0,0,1,36,0.8185360,0.7659030,0.6495300,617775.778719000050000,6618416.224840000300000
6485,0,0,0,1,36,0.8020490,0.7659030,0.6495300,619775.778719000050000,6618416.224840000300000
6486,0,0,0,1,35,0.7834770,0.7659030,0.6495300,621775.778719000050000,6618416.224840000300000
6487,0,0,0,1,34,0.7602640,0.7398180,0.6274080,623775.778719000050000,6618416.224840000300000
6488,0,0,0,1,34,0.7471680,0.7398180,0.6274080,625775.778719000050000,6618416.224840000300000
6489,0,0,0,1,33,0.7330290,0.7398180,0.6274080,627775.778719000050000,6618416.224840000300000
6490,0,0,0,1,33,0.7143560,0.7398180,0.6274080,629775.778719000050000,6618416.224840000300000
6491,0,0,0,1,32,0.7047900,0.7398180,0.6274080,631775.778719000050000,6618416.224840000300000
6492,0,0,0,1,32,0.6950300,0.7398180,0.6274080,633775.778719000050000,6618416.224840000300000
6493,0,0,0,1,31,0.6946710,0.7051750,0.5980290,635775.778719000050000,6618416.224840000300000
6494,0,0,0,1,31,0.6943110,0.7051750,0.5980290,637775.778719000050000,6618416.224840000300000
6495,0,0,0,1,30,0.6931450,0.7051750,0.5980290,639775.778719000050000,6618416.224840000300000
6496,0,0,0,1,29,0.6907370,0.7051750,0.5980290,641775.778719000050000,6618416.224840000300000
6497,0,0,0,1,26,0.6868280,0.7051750,0.5980290,643775.778719000050000,6618416.224840000300000
6498,0,0,0,1,25,0.6834190,0.7051750,0.5980290,645775.778719000050000,6618416.224840000300000
6499,0,0,0,1,24,0.6798800,0.6765990,0.6974930,647775.778719000050000,6618416.224840000300000
6500,0,0,0,1,25,0.6768570,0.6765990,0.6974930,649775.778719000050000,6618416.224840000300000
6501,0,0,0,1,27,0.6743070,0.6765990,0.6974930,651775.778719000050000,6618416.224840000300000
6502,0,0,0,1,29,0.6716860,0.6765990,0.6974930,653775.778719000050000,6618416.224840000300000
6503,0,0,0,1,27,0.6726930,0.6765990,0.6974930,655775.778719000050000,6618416.224840000300000
6504,0,0,0,1,0,0.6063410,0.5763090,0.4553460,717775.778719000050000,6618416.224840000300000
6505,0,0,0,1,35,1.1790700,0.7275300,0.8990920,719775.778719000050000,6618416.224840000300000
6506,0,0,0,1,34,1.2070600,0.7275300,0.8990920,721775.778719000050000,6618416.224840000300000
6507,0,0,0,1,33,1.2122200,0.7275300,0.8990920,723775.778719000050000,6618416.224840000300000
6508,0,0,0,1,33,1.2665401,0.7275300,0.8990920,725775.778719000050000,6618416.224840000300000
6509,0,0,0,1,32,1.2859300,0.7275300,0.8990920,727775.778719000050000,6618416.224840000300000
6510,0,0,0,1,32,1.2527200,0.7581270,0.9369060,729775.778719000050000,6618416.224840000300000
6511,0,0,0,1,31,1.1593900,0.7581270,0.9369060,731775.778719000050000,6618416.224840000300000
6512,0,0,0,1,31,1.0520200,0.7581270,0.9369060,733775.778719000050000,6618416.224840000300000
6513,0,0,0,1,32,0.9677150,0.7581270,0.9369060,735775.778719000050000,6618416.224840000300000
6514,0,0,0,1,33,0.9095160,0.7581270,0.9369060,737775.778719000050000,6618416.224840000300000
6515,0,0,0,1,35,0.8171530,0.7581270,0.9369060,739775.778719000050000,6618416.224840000300000
6516,0,0,0,1,36,0.7386850,0.7581270,0.9369060,741775.778719000050000,6618416.224840000300000
6517,0,0,0,1,31,0.6419220,1.2884400,1.8241400,761775.778719000050000,6618416.224840000300000
6518,0,0,0,1,28,0.6479250,1.2884400,1.8241400,763775.778719000050000,6618416.224840000300000
6519,0,0,0,1,25,0.6580800,1.2884400,1.8241400,765775.778719000050000,6618416.224840000300000
6520,0,0,0,1,25,0.6678310,1.4357899,2.0327499,767775.778719000050000,6618416.224840000300000
6521,0,0,0,1,26,0.6801410,1.4357899,2.0327499,769775.778719000050000,6618416.224840000300000
6522,0,0,0,1,28,0.7129220,1.4357899,2.0327499,771775.778719000050000,6618416.224840000300000
6523,0,0,0,1,30,0.7307890,1.4357899,2.0327499,773775.778719000050000,6618416.224840000300000
6524,0,0,0,1,28,0.8192110,1.4357899,2.0327499,775775.778719000050000,6618416.224840000300000
6525,0,0,0,1,26,0.8637790,1.4357899,2.0327499,777775.778719000050000,6618416.224840000300000
6526,0,0,0,1,25,0.8963620,1.2414000,0.8371570,779775.778719000050000,6618416.224840000300000
6527,0,0,0,1,24,0.9243840,1.2414000,0.8371570,781775.778719000050000,6618416.224840000300000
6528,0,0,0,1,24,0.9459040,1.2414000,0.8371570,783775.778719000050000,6618416.224840000300000
6529,0,0,0,1,26,0.9260110,1.2414000,0.8371570,785775.778719000050000,6618416.224840000300000
6530,0,0,0,1,26,0.8945290,1.2414000,0.8371570,787775.778719000050000,6618416.224840000300000
6531,0,0,0,1,24,0.8627830,1.2701600,0.8565540,789775.778719000050000,6618416.224840000300000
6532,0,0,0,1,23,0.8393540,1.2701600,0.8565540,791775.778719000050000,6618416.224840000300000
6533,0,0,0,1,23,0.8079940,1.2701600,0.8565540,793775.778719000050000,6618416.224840000300000
6534,0,0,0,1,22,0.7885640,1.2701600,0.8565540,795775.778719000050000,6618416.224840000300000
6535,0,0,0,1,19,0.7723730,1.2701600,0.8565540,797775.778719000050000,6618416.224840000300000
6536,0,0,0,1,16,0.7506240,1.2701600,0.8565540,799775.778719000050000,6618416.224840000300000
6537,0,0,0,1,16,0.7429360,1.3161100,0.8875400,801775.778719000050000,6618416.224840000300000
6538,0,0,0,1,16,0.7345570,1.3161100,0.8875400,803775.778719000050000,6618416.224840000300000
6539,0,0,0,1,16,0.7014460,1.3161100,0.8875400,805775.778719000050000,6618416.224840000300000
6540,0,0,0,1,15,0.6454480,1.3161100,0.8875400,807775.778719000050000,6618416.224840000300000
6541,0,0,0,1,17,0.5496000,1.3161100,0.8875400,809775.778719000050000,6618416.224840000300000
6542,0,0,0,1,19,0.5299960,1.3161100,0.8875400,811775.778719000050000,6618416.224840000300000
6543,0,0,0,1,22,0.5042400,0.5867710,0.2063030,813775.778719000050000,6618416.224840000300000
6544,0,0,0,1,24,0.5383640,0.5867710,0.2063030,815775.778719000050000,6618416.224840000300000
6545,0,0,0,1,25,0.5661080,0.5867710,0.2063030,817775.778719000050000,6618416.224840000300000
6546,0,0,0,1,27,0.5977660,0.5867710,0.2063030,819775.778719000050000,6618416.224840000300000
6547,0,0,0,1,34,0.6279810,0.5867710,0.2063030,821775.778719000050000,6618416.224840000300000
6548,0,0,0,1,46,0.6200090,0.5867710,0.2063030,823775.778719000050000,6618416.224840000300000
6549,0,0,0,1,54,0.6113270,0.5867710,0.2063030,825775.778719000050000,6618416.224840000300000
6550,0,0,0,1,43,0.8343140,0.7736820,0.7885990,571775.778719000050000,6620416.224840000300000
6551,0,0,0,1,46,0.8461940,0.7736820,0.7885990,573775.778719000050000,6620416.224840000300000
6552,0,0,0,1,45,0.8538050,0.8869810,0.9462790,575775.778719000050000,6620416.224840000300000
6553,0,0,0,1,44,0.8661270,0.8869810,0.9462790,577775.778719000050000,6620416.224840000300000
6554,0,0,0,1,42,0.8707900,0.8869810,0.9462790,579775.778719000050000,6620416.224840000300000
6555,0,0,0,1,39,0.8849750,0.8869810,0.9462790,581775.778719000050000,6620416.224840000300000
6556,0,0,0,1,38,0.8888310,0.8869810,0.9462790,583775.778719000050000,6620416.224840000300000
6557,0,0,0,1,39,0.9062350,0.8822350,0.9412170,585775.778719000050000,6620416.224840000300000
6558,0,0,0,1,37,0.9054920,0.8822350,0.9412170,587775.778719000050000,6620416.224840000300000
6559,0,0,0,1,34,0.9034500,0.8822350,0.9412170,589775.778719000050000,6620416.224840000300000
6560,0,0,0,1,35,0.9008290,0.8822350,0.9412170,591775.778719000050000,6620416.224840000300000
6561,0,0,0,1,39,0.8802150,0.8822350,0.9412170,593775.778719000050000,6620416.224840000300000
6562,0,0,0,1,41,0.8811670,0.8822350,0.9412170,595775.778719000050000,6620416.224840000300000
6563,0,0,0,1,40,0.8719470,0.8822350,0.9412170,597775.778719000050000,6620416.224840000300000
6564,0,0,0,1,39,0.8680400,0.8563100,0.9135580,599775.778719000050000,6620416.224840000300000
6565,0,0,0,1,38,0.8689160,0.8563100,0.9135580,601775.778719000050000,6620416.224840000300000
6566,0,0,0,1,38,0.8665120,0.8563100,0.9135580,603775.778719000050000,6620416.224840000300000
6567,0,0,0,1,39,0.8690840,0.8563100,0.9135580,605775.778719000050000,6620416.224840000300000
6568,0,0,0,1,39,0.8715870,0.8563100,0.9135580,607775.778719000050000,6620416.224840000300000
6569,0,0,0,1,38,0.8727420,0.8563100,0.9135580,609775.778719000050000,6620416.224840000300000
6570,0,0,0,1,37,0.8725390,0.7659030,0.6495300,611775.778719000050000,6620416.224840000300000
6571,0,0,0,1,35,0.8704830,0.7659030,0.6495300,613775.778719000050000,6620416.224840000300000
6572,0,0,0,1,34,0.8643340,0.7659030,0.6495300,615775.778719000050000,6620416.224840000300000
6573,0,0,0,1,34,0.8577500,0.7659030,0.6495300,617775.778719000050000,6620416.224840000300000
6574,0,0,0,1,33,0.8485530,0.7659030,0.6495300,619775.778719000050000,6620416.224840000300000
6575,0,0,0,1,34,0.8369170,0.7659030,0.6495300,621775.778719000050000,6620416.224840000300000
6576,0,0,0,1,36,0.8236200,0.7398180,0.6274080,623775.778719000050000,6620416.224840000300000
6577,0,0,0,1,36,0.8080800,0.7398180,0.6274080,625775.778719000050000,6620416.224840000300000
6578,0,0,0,1,37,0.7894210,0.7398180,0.6274080,627775.778719000050000,6620416.224840000300000
6579,0,0,0,1,36,0.7599190,0.7398180,0.6274080,629775.778719000050000,6620416.224840000300000
6580,0,0,0,1,35,0.7397710,0.7398180,0.6274080,631775.778719000050000,6620416.224840000300000
6581,0,0,0,1,34,0.7158590,0.7398180,0.6274080,633775.778719000050000,6620416.224840000300000
6582,0,0,0,1,33,0.7082640,0.7051750,0.5980290,635775.778719000050000,6620416.224840000300000
6583,0,0,0,1,32,0.6999950,0.7051750,0.5980290,637775.778719000050000,6620416.224840000300000
6584,0,0,0,1,32,0.6944210,0.7051750,0.5980290,639775.778719000050000,6620416.224840000300000
6585,0,0,0,1,32,0.6937940,0.7051750,0.5980290,641775.778719000050000,6620416.224840000300000
6586,0,0,0,1,30,0.6922630,0.7051750,0.5980290,643775.778719000050000,6620416.224840000300000
6587,0,0,0,1,31,0.6889110,0.6765990,0.6974930,645775.778719000050000,6620416.224840000300000
6588,0,0,0,1,32,0.6854330,0.6765990,0.6974930,647775.778719000050000,6620416.224840000300000
6589,0,0,0,1,34,0.6824420,0.6765990,0.6974930,649775.778719000050000,6620416.224840000300000
6590,0,0,0,1,38,0.6798970,0.6765990,0.6974930,651775.778719000050000,6620416.224840000300000
6591,0,0,0,1,40,0.6772810,0.6765990,0.6974930,653775.778719000050000,6620416.224840000300000
6592,0,0,0,1,31,0.6756720,0.6765990,0.6974930,655775.778719000050000,6620416.224840000300000
6593,0,0,0,1,19,0.6734790,0.6179210,0.6370030,657775.778719000050000,6620416.224840000300000
6594,0,0,0,1,0,1.2153800,0.7275300,0.8990920,717775.778719000050000,6620416.224840000300000
6595,0,0,0,1,36,1.2387900,0.7275300,0.8990920,719775.778719000050000,6620416.224840000300000
6596,0,0,0,1,34,1.2583100,0.7275300,0.8990920,721775.778719000050000,6620416.224840000300000
6597,0,0,0,1,32,1.2698801,0.7275300,0.8990920,723775.778719000050000,6620416.224840000300000
6598,0,0,0,1,33,1.3128200,0.7275300,0.8990920,725775.778719000050000,6620416.224840000300000
6599,0,0,0,1,38,1.3353000,0.7275300,0.8990920,727775.778719000050000,6620416.224840000300000
6600,0,0,0,1,37,1.2833300,0.7581270,0.9369060,729775.778719000050000,6620416.224840000300000
6601,0,0,0,1,35,1.2195700,0.7581270,0.9369060,731775.778719000050000,6620416.224840000300000
6602,0,0,0,1,34,1.0980700,0.7581270,0.9369060,733775.778719000050000,6620416.224840000300000
6603,0,0,0,1,34,1.0151600,0.7581270,0.9369060,735775.778719000050000,6620416.224840000300000
6604,0,0,0,1,34,0.9335720,0.7581270,0.9369060,737775.778719000050000,6620416.224840000300000
6605,0,0,0,1,36,0.8460830,0.7581270,0.9369060,739775.778719000050000,6620416.224840000300000
6606,0,0,0,1,30,0.6528060,1.2884400,1.8241400,761775.778719000050000,6620416.224840000300000
6607,0,0,0,1,27,0.6635110,1.2884400,1.8241400,763775.778719000050000,6620416.224840000300000
6608,0,0,0,1,24,0.6784750,1.4357899,2.0327499,765775.778719000050000,6620416.224840000300000
6609,0,0,0,1,24,0.6920400,1.4357899,2.0327499,767775.778719000050000,6620416.224840000300000
6610,0,0,0,1,25,0.7090900,1.4357899,2.0327499,769775.778719000050000,6620416.224840000300000
6611,0,0,0,1,28,0.7529200,1.4357899,2.0327499,771775.778719000050000,6620416.224840000300000
6612,0,0,0,1,30,0.7747100,1.4357899,2.0327499,773775.778719000050000,6620416.224840000300000
6613,0,0,0,1,27,0.8608410,1.4357899,2.0327499,775775.778719000050000,6620416.224840000300000
6614,0,0,0,1,24,0.9048500,1.2414000,0.8371570,777775.778719000050000,6620416.224840000300000
6615,0,0,0,1,22,0.9279240,1.2414000,0.8371570,779775.778719000050000,6620416.224840000300000
6616,0,0,0,1,22,0.9338400,1.2414000,0.8371570,781775.778719000050000,6620416.224840000300000
6617,0,0,0,1,22,0.9394030,1.2414000,0.8371570,783775.778719000050000,6620416.224840000300000
6618,0,0,0,1,21,0.9112050,1.2414000,0.8371570,785775.778719000050000,6620416.224840000300000
6619,0,0,0,1,21,0.8735160,1.2414000,0.8371570,787775.778719000050000,6620416.224840000300000
6620,0,0,0,1,22,0.8372420,1.2701600,0.8565540,789775.778719000050000,6620416.224840000300000
6621,0,0,0,1,22,0.8191700,1.2701600,0.8565540,791775.778719000050000,6620416.224840000300000
6622,0,0,0,1,21,0.7967350,1.2701600,0.8565540,793775.778719000050000,6620416.224840000300000
6623,0,0,0,1,20,0.7822690,1.2701600,0.8565540,795775.778719000050000,6620416.224840000300000
6624,0,0,0,1,18,0.7696820,1.2701600,0.8565540,797775.778719000050000,6620416.224840000300000
6625,0,0,0,1,15,0.7432300,1.2701600,0.8565540,799775.778719000050000,6620416.224840000300000
6626,0,0,0,1,14,0.7153280,1.3161100,0.8875400,801775.778719000050000,6620416.224840000300000
6627,0,0,0,1,14,0.6753370,1.3161100,0.8875400,803775.778719000050000,6620416.224840000300000
6628,0,0,0,1,15,0.6418280,1.3161100,0.8875400,805775.778719000050000,6620416.224840000300000
6629,0,0,0,1,16,0.5936650,1.3161100,0.8875400,807775.778719000050000,6620416.224840000300000
6630,0,0,0,1,18,0.5225980,1.3161100,0.8875400,809775.778719000050000,6620416.224840000300000
6631,0,0,0,1,19,0.5051680,1.3161100,0.8875400,811775.778719000050000,6620416.224840000300000
